business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days
U001,0200029010,KROG systems,2019-05-13,2019.0,2019-05-13,1.0,2019-03-09,NAGD,0,8.948080402069825,NAGD,3,9,5,65
U001,0200769623,WAL-MAR trust,2019-03-21,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,9.66460389818797,NAH4,3,9,5,15
U001,0200769623,WAL-MAR in,2019-03-20,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,10.51740346694813,NAH4,3,9,5,15
U001,0200769623,WAL-MAR trust,2019-03-22,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,7.734090668285753,NAH4,3,9,5,15
U001,0200769623,WAL-MAR co,2019-03-20,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,7.7638585434739324,NAH4,3,9,5,15
U001,0200726979,BJ'S  foundation,2019-03-25,2019.0,2019-03-24,1.0,2019-03-09,NAA8,1,4.579954936847027,NAA8,3,9,5,15
U001,0200794332,COST trust,2019-03-25,2019.0,2019-03-24,1.0,2019-03-09,NAAX,1,9.634652094990718,NAAX,3,9,5,15
U001,0200769623,WAL-MAR corporation,2019-03-22,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,10.563920407423101,NAH4,3,9,5,15
U001,0200778870,C ,2019-03-27,2019.0,2019-03-24,1.0,2019-03-09,NAA8,1,7.9937212726159235,NAA8,3,9,5,15
U001,0200936373,SUPE co,2019-05-14,2019.0,2019-05-13,1.0,2019-03-09,NAGD,1,10.905720540093345,NAGD,3,9,5,65
U001,0200769623,WAL-MAR trust,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,10.857947868397735,NAH4,3,9,5,15
U001,0200744019,TARG systems,2019-04-01,2019.0,2019-03-24,1.0,2019-03-09,NAA8,1,8.917999463983636,NAA8,3,9,5,15
U001,0200769623,WAL-MAR corporation,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,7.686410206646677,NAH4,3,9,5,15
U005,0100025658,PEA in,2019-04-16,2019.0,2019-04-08,1.0,2019-03-09,NAD5,1,9.242249807371866,NAD5,3,9,5,30
U001,0200769623,WAL-MAR us,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,8.713042829689885,NAH4,3,9,5,15
U001,0200769623,WAL-MAR associates,2019-03-21,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,9.71109262932044,NAH4,3,9,5,15
U001,0200744019,TARG llc,2019-03-29,2019.0,2019-03-24,1.0,2019-03-09,NAA8,1,11.310689812267698,NAA8,3,9,5,15
U001,0200769623,WAL-MAR foundation,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,9.459124379218236,NAH4,3,9,5,15
U001,0200769623,WAL-MAR systems,2019-03-22,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,5.367563539284851,NAH4,3,9,5,15
U001,0200769623,WAL-MAR foundation,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,6.089883525948758,NAH4,3,9,5,15
U001,CCCA02,KRAFT  ,2019-05-03,2019.0,2019-04-13,1.0,2019-03-09,NAG2,1,10.392806558037591,NAG2,3,9,5,35
U001,0200769623,WAL-MAR corp,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,11.111507456296046,NAH4,3,9,5,15
U001,0200769623,WAL-MAR systems,2019-03-19,2019.0,2019-03-24,1.0,2019-03-09,NAH4,0,10.669155142166701,NAH4,3,9,5,15
U001,CCCA02,KRAFT  llc,2019-05-03,2019.0,2019-04-13,1.0,2019-03-09,NAG2,1,9.7371613846954,NAG2,3,9,5,35
U001,0200769623,WAL-MAR systems,2019-03-26,2019.0,2019-03-24,1.0,2019-03-09,NAH4,1,6.868868909929637,NAH4,3,9,5,15
U001,CCCA02,KRAFT  corporation,2019-05-03,2019.0,2019-04-13,1.0,2019-03-09,NAG2,1,11.259888911826012,NAG2,3,9,5,35
U001,0200555117,BURR ,2019-03-25,2019.0,2019-03-24,1.0,2019-03-09,NAA8,1,11.385405794251104,NAA8,3,9,5,15
U001,0200769623,WAL-MAR foundation,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,9.623410488560392,NAH4,3,10,6,15
U001,0200769623,WAL-MAR foundation,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.885057468689178,NAH4,3,10,6,15
U001,0200762301,C&S WH corp,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAC6,1,10.909557926216747,NAC6,3,10,6,15
U001,0200769623,WAL-MAR trust,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.444306641345653,NAH4,3,10,6,15
U001,0200761734,H E BUT us,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAA8,1,11.726813273748943,NAA8,3,10,6,15
U001,0200769623,WAL-MAR llc,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,11.204233829167883,NAH4,3,10,6,15
U001,0200723794,MID MO llc,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,11.237878433142773,NAA8,3,10,6,15
U001,0200744019,TARG systems,2019-04-01,2019.0,2019-03-25,1.0,2019-03-10,NAA8,1,8.832904255769504,NAA8,3,10,6,15
U001,0200769623,WAL-MAR co,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,9.02087818143075,NAH4,3,10,6,15
U001,0200769623,WAL-MAR associates,2019-03-22,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.724504063959413,NAH4,3,10,6,15
U001,0200769623,WAL-MAR llc,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.427761540313107,NAH4,3,10,6,15
U001,0200744019,TARG corp,2019-04-01,2019.0,2019-03-25,1.0,2019-03-10,NAA8,1,9.4168999665123,NAA8,3,10,6,15
U001,0200769623,WAL-MAR foundation,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.822515135813477,NAH4,3,10,6,15
U001,0200759878,SA trust,2019-03-27,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,9.565134448191678,NAH4,3,10,6,15
U001,0200759878,SA llc,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,10.042537067281934,NAH4,3,10,6,15
U001,0200748108,KROGER trust,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,11.174907955028946,NAA8,3,10,6,15
U001,0200762301,C&S WH co,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAC6,1,9.303525568328842,NAC6,3,10,6,15
U001,0200769623,WAL-MAR us,2019-03-27,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,10.869703803819966,NAH4,3,10,6,15
U001,CCU002,KRFT FDS llc,2019-05-03,2019.0,2019-04-14,1.0,2019-03-10,NAG2,1,8.9557435625716,NAG2,3,10,6,35
U001,0200769623,WAL-MAR systems,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,9.945519215112872,NAH4,3,10,6,15
U001,0200759878,SA llc,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,10.834691724182042,NAH4,3,10,6,15
U001,0200732755,KROGER ,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,9.722682445351035,NAA8,3,10,6,15
U001,0200761734,H E BUT ,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAA8,1,9.650785805230191,NAA8,3,10,6,15
CA02,0140104409,LOB us,2019-03-22,2019.0,2019-03-20,1.0,2019-03-10,CA10,1,12.273280281098003,CA10,3,10,6,10
U001,0200769623,WAL-MAR ,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,9.848567161864764,NAH4,3,10,6,15
U001,0200752302,KROGER trust,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,10.890364046573007,NAA8,3,10,6,15
U001,0200769623,WAL-MAR systems,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.977467951770178,NAH4,3,10,6,15
U001,CCU013,KRAFT F corp,2019-05-03,2019.0,2019-03-10,1.0,2019-03-10,NAX2,1,9.565844630930576,NAX2,3,10,6,0
U001,0200769623,WAL-MAR co,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.694634247940414,NAH4,3,10,6,15
U001,0200769623,WAL-MAR corp,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,4.185555442275485,NAH4,3,10,6,15
U001,0200769623,WAL-MAR llc,2019-03-20,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.071002530971441,NAH4,3,10,6,15
U001,0200769623,WAL-MAR us,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.111281092928701,NAH4,3,10,6,15
U001,0200794332,COST corp,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAAX,0,11.259928064142308,NAAX,3,10,6,15
U001,0200726979,BJ'S  corp,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,6.170029055024225,NAA8,3,10,6,15
U001,0200729290,KROGER co,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,9.81116336023058,NAA8,3,10,6,15
CA02,0140104440,SO llc,2019-03-27,2019.0,2019-03-20,1.0,2019-03-10,CA10,1,10.968344787417907,CA10,3,10,6,10
U001,0200726979,BJ'S  trust,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,4.223763342972998,NAA8,3,10,6,15
U001,0200793568,SUPE systems,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAA8,1,11.523094583768756,NAA8,3,10,6,15
U001,0200769623,WAL-MAR us,2019-03-21,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,10.882683034169913,NAH4,3,10,6,15
U001,0200779719,FOOD 4 corporation,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,9.601114764674344,NAA8,3,10,6,15
U001,0200769623,WAL-MAR co,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAH4,0,9.688221640979737,NAH4,3,10,6,15
U001,0200759878,SA corp,2019-03-28,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,10.354511578208726,NAH4,3,10,6,15
U001,0200769623,WAL-MAR associates,2019-03-26,2019.0,2019-03-25,1.0,2019-03-10,NAH4,1,4.481871969643598,NAH4,3,10,6,15
U001,0200726979,BJ'S  co,2019-03-25,2019.0,2019-03-25,1.0,2019-03-10,NAA8,0,5.742522302972132,NAA8,3,10,6,15
U001,0200729942,SA trust,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,9.702675291498489,NAA8,3,11,0,15
U001,0200769623,WAL-MAR in,2019-03-29,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,6.5237678650502025,NAH4,3,11,0,15
CA02,0140104429,COSTCO llc,2019-03-25,2019.0,2019-03-21,1.0,2019-03-11,CA10,1,10.383167418762858,CA10,3,11,0,10
U001,0200739534,OK corporation,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,10.811281690369526,NAA8,3,11,0,15
U001,0200762301,C&S WH trust,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,10.954763270056393,NAC6,3,11,0,15
U001,0200762301,C&S WH co,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,11.618581307014924,NAC6,3,11,0,15
U001,0200974851,RESTA ,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,8.65302393849801,NAA8,3,11,0,15
U001,0200714710,SYSCO  in,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,8.319741753025482,NAA8,3,11,0,15
U001,0200714710,SYSCO  us,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,9.901037553738592,NAA8,3,11,0,15
U001,0200806580,BE in,2019-03-19,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,6.398594934535208,NAA8,3,11,0,15
U001,0200785971,SYSCO  trust,2019-04-15,2019.0,2019-04-12,1.0,2019-03-11,NA32,1,8.953069812538414,NA32,3,11,0,32
U001,0200762301,C&S WH systems,2019-03-29,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,7.819764859792764,NAGD,3,11,0,65
U001,0200761734,H E BUT foundation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.266545655691248,NAA8,3,11,0,15
U001,0200780383,MEIJ us,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,6.350379480396311,NAA8,3,11,0,15
U001,CCU013,KRAFT F in,2019-05-03,2019.0,2019-03-11,1.0,2019-03-11,NAX2,1,7.773586053357611,NAX2,3,11,0,0
U001,0200762301,C&S WH us,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,11.535189374550091,NAC6,3,11,0,15
U001,0200418007,AM ,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,8.991064332188461,NAA8,3,11,0,15
U001,0200762301,C&S WH co,2019-03-12,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,4.914418036354433,NAC6,3,11,0,15
U001,0200769623,WAL-MAR llc,2019-03-22,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.686588215475467,NAH4,3,11,0,15
U001,0200743129,BROOKS in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.72067846704151,NAA8,3,11,0,15
U001,0200705742,DOT associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.740557355650608,NAA8,3,11,0,15
CA02,0140104249,SOB co,2019-03-25,2019.0,2019-03-21,1.0,2019-03-11,CA10,1,11.68528489750814,CA10,3,11,0,10
U001,0200705372,FR co,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.412662490301193,NAA8,3,11,0,15
U001,0200761734,H E BUT corporation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.658999698654883,NAA8,3,11,0,15
U001,0200769623,WAL-MAR associates,2019-03-22,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,8.927345961913671,NAH4,3,11,0,15
U001,0200920735,ALBERT in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.287292943738645,NAA8,3,11,0,15
U001,0200762301,C&S WH llc,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,8.28013325484218,NAC6,3,11,0,15
U001,0200418007,AM co,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.946447234244307,NAA8,3,11,0,15
U001,0200780383,MEIJ foundation,2019-03-29,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,11.227641049174425,NAA8,3,11,0,15
U001,0200092114,MRS GE in,2019-03-19,2019.0,2019-03-21,1.0,2019-03-11,NA10,0,10.796349972255188,NA10,3,11,0,10
U001,CCU013,KRAFT F corp,2019-05-03,2019.0,2019-03-11,1.0,2019-03-11,NAX2,1,7.314153285138902,NAX2,3,11,0,0
CA02,0140104225,SAVE-ON- us,2019-03-26,2019.0,2019-03-21,1.0,2019-03-11,CA10,1,6.8147047941429735,CA10,3,11,0,10
CA02,0100012991,CJR WH co,2019-03-18,2019.0,2019-03-21,1.0,2019-03-11,CA10,0,7.898429659293529,CA10,3,11,0,10
U001,0200769623,WAL-MAR foundation,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,10.564229819519346,NAH4,3,11,0,15
CA02,0140106408,WAL-M systems,2019-04-05,2019.0,2019-03-21,1.0,2019-03-11,CA10,1,10.200511385798897,CA10,3,11,0,10
U001,0200769623,WAL-MAR us,2019-03-22,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,10.378628587684565,NAH4,3,11,0,15
U001,0200769623,WAL-MAR associates,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.157973870328734,NAH4,3,11,0,15
U001,0200772670,ASSOCIAT co,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAU5,0,10.99433393109922,NAU5,3,11,0,15
U001,0200762301,C&S WH in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,11.818925312871112,NAC6,3,11,0,15
U001,0200769623,WAL-MAR foundation,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,10.564229819519346,NAH4,3,11,0,15
U001,0200772670,ASSOCIAT corporation,2019-05-16,2019.0,2019-05-15,1.0,2019-03-11,NAGD,1,8.02780611100773,NAGD,3,11,0,65
U001,0200705742,DOT systems,2019-04-12,2019.0,2019-04-14,1.0,2019-03-11,NAAW,0,8.313881678730397,NAAW,3,11,0,34
U001,0200760666,KEHE  us,2019-03-29,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,8.194403322826977,NAA8,3,11,0,15
U001,0200792734,MDV/ co,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.369446136606584,NAA8,3,11,0,15
U001,0200705742,DOT us,2019-03-26,2019.0,2019-03-31,1.0,2019-03-11,NAD1,0,9.486426217330381,NAD1,3,11,0,20
U001,0100050364,SING in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.515018932312795,NAA8,3,11,0,15
U001,0200769623,WAL-MAR us,2019-04-01,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,9.397656103758345,NAH4,3,11,0,15
U001,0200726979,BJ'S  in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,5.6208717693173975,NAA8,3,11,0,15
U001,0200780383,MEIJ corp,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,11.520915558982239,NAA8,3,11,0,15
U001,0200778870,C us,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,9.929002266133235,NAA8,3,11,0,15
U001,0200769623,WAL-MAR llc,2019-03-22,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,8.414551199444357,NAH4,3,11,0,15
U001,0200793568,SUPE llc,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.480282638009482,NAA8,3,11,0,15
U001,0200705089,JETR ,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.239546684916206,NAA8,3,11,0,15
CA02,0140106181,THE  systems,2019-05-22,2019.0,2019-03-21,1.0,2019-03-11,CA10,1,11.402017786659325,CA10,3,11,0,10
U001,0200772670,ASSOCIAT foundation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAU5,0,9.648332687781844,NAU5,3,11,0,15
U001,0200769623,WAL-MAR us,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.720230958731285,NAH4,3,11,0,15
U001,CCU013,KRAFT F trust,2019-05-03,2019.0,2019-03-11,1.0,2019-03-11,NAX2,1,8.535751908121423,NAX2,3,11,0,0
U001,0200437182,FOOD  llc,2019-05-15,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,11.353491419380251,NAGD,3,11,0,65
U001,0200781803,JRD trust,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.392652762061456,NAA8,3,11,0,15
U001,0200769623,WAL-MAR trust,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,10.765031665735181,NAH4,3,11,0,15
U001,0200705372,FR co,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,10.88573117984879,NAA8,3,11,0,15
U001,0200726979,BJ'S  associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,6.339688885043832,NAA8,3,11,0,15
U001,0200762301,C&S WH us,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,10.566407457475977,NAC6,3,11,0,15
U001,0200705742,DOT corp,2019-04-12,2019.0,2019-04-14,1.0,2019-03-11,NAAW,0,7.3862043944988995,NAAW,3,11,0,34
U001,0200769623,WAL-MAR corp,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,7.071191287834062,NAH4,3,11,0,15
U001,0200769623,WAL-MAR in,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,5.9847168324006,NAH4,3,11,0,15
U001,0200762301,C&S WH foundation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,10.608306848154466,NAC6,3,11,0,15
U001,0200704858,WAKE in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.730192250379345,NAA8,3,11,0,15
U001,0200707822,PUBLI associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.568956493550164,NAA8,3,11,0,15
U001,0200769623,WAL-MAR llc,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,6.092327463713359,NAH4,3,11,0,15
U001,0200769623,WAL-MAR co,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,7.144793845887865,NAH4,3,11,0,15
U001,0200749225,SUPER  us,2019-05-15,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,8.800587082747482,NAGD,3,11,0,65
U001,0200729828,KENNETH co,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.026326003560197,NAA8,3,11,0,15
U001,0200705742,DOT in,2019-04-12,2019.0,2019-04-12,1.0,2019-03-11,NA32,0,10.085040063690276,NA32,3,11,0,32
U001,0200759878,SA corporation,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,10.393555417012566,NAH4,3,11,0,15
U001,0200762301,C&S WH corporation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,9.451678199058858,NAC6,3,11,0,15
U001,0200769623,WAL-MAR ,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,9.195755528340001,NAH4,3,11,0,15
U001,0200974851,RESTA corporation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,8.424426374520685,NAA8,3,11,0,15
U001,0200794332,COST ,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAAX,1,10.806628807742744,NAAX,3,11,0,15
U001,0200307138,UTZ Q us,2019-04-05,2019.0,2019-04-10,1.0,2019-03-11,NAD5,0,10.976901684181144,NAD5,3,11,0,30
U001,0200777735,NASH  trust,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.207656774346981,NAA8,3,11,0,15
U001,0200777735,NASH  systems,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.768118817726682,NAA8,3,11,0,15
U001,0200769623,WAL-MAR us,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,10.345742215798209,NAH4,3,11,0,15
U001,0200900909,SYSCO co,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,8.30468537957339,NAA8,3,11,0,15
U001,0200290370,BARGAIN  ,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,8.463467467384698,NAA8,3,11,0,15
U001,0200762301,C&S WH corp,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAC6,1,9.696207507810085,NAC6,3,11,0,15
U001,0200762301,C&S WH corporation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,11.981499948473509,NAC6,3,11,0,15
U001,0200769623,WAL-MAR in,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.373251424583641,NAH4,3,11,0,15
U001,0200794332,COST ,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAAX,1,10.806628807742744,NAAX,3,11,0,15
U001,0200769623,WAL-MAR co,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.634012717775985,NAH4,3,11,0,15
U001,0200705372,FR us,2019-05-15,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,8.466139868233293,NAGD,3,11,0,65
U001,0200726979,BJ'S  trust,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,4.683888940699482,NAA8,3,11,0,15
U001,0200772670,ASSOCIAT co,2019-05-15,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,9.38947100986573,NAGD,3,11,0,65
U001,0200771157,WEIS corp,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,7.912855104318257,NAA8,3,11,0,15
U001,0200769623,WAL-MAR foundation,2019-03-22,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.759280520371389,NAH4,3,11,0,15
U001,0200762301,C&S WH associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAC6,0,9.740471440640135,NAC6,3,11,0,15
U001,0100031704,DELHAIZE ,2019-03-28,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,9.997030717543483,NAA8,3,11,0,15
U001,0200792734,MDV/ ,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.130309928668629,NAA8,3,11,0,15
U001,0200406153,JALI corp,2019-04-01,2019.0,2019-03-26,1.0,2019-03-11,NAA8,1,8.802248817776134,NAA8,3,11,0,15
U001,0200769623,WAL-MAR foundation,2019-03-25,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,7.940298987680542,NAH4,3,11,0,15
U001,0200762301,C&S WH llc,2019-05-14,2019.0,2019-05-15,1.0,2019-03-11,NAGD,0,7.877924161622287,NAGD,3,11,0,65
U001,0200759878,SA associates,2019-03-27,2019.0,2019-03-26,1.0,2019-03-11,NAH4,1,10.42567439257632,NAH4,3,11,0,15
U001,0200726979,BJ'S  ,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,5.773370724425878,NAA8,3,11,0,15
U001,0200974851,RESTA associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,7.7889782621957915,NAA8,3,11,0,15
U001,0200943275,US  ,2019-04-15,2019.0,2019-04-12,1.0,2019-03-11,NA32,1,10.493708197348871,NA32,3,11,0,32
U001,0200769623,WAL-MAR associates,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAH4,0,9.194586935630065,NAH4,3,11,0,15
U001,0200788848,DAIRY systems,2019-03-21,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.77472150248851,NAA8,3,11,0,15
U001,0200707822,PUBLI systems,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.89028981936729,NAA8,3,11,0,15
U001,0200486270,BAR foundation,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.091262545612047,NAA8,3,11,0,15
U001,0200704045,RA llc,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,11.64313128399962,NAA8,3,11,0,15
U001,0200397082,GENE in,2019-06-11,2019.0,2019-06-09,1.0,2019-03-11,NAVM,1,9.410190731054431,NAVM,3,11,0,90
U001,0200772670,ASSOCIAT us,2019-04-02,2019.0,2019-03-26,1.0,2019-03-11,NAU5,1,11.367749276983783,NAU5,3,11,0,15
U001,0200792293,UNIFIE associates,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,10.173758553141864,NAA8,3,11,0,15
U001,0100031704,DELHAIZE llc,2019-03-26,2019.0,2019-03-26,1.0,2019-03-11,NAA8,0,9.976392694436639,NAA8,3,11,0,15
U001,0200769623,WAL-MAR ,2019-03-28,2019.0,2019-03-27,1.0,2019-03-12,NAH4,1,5.147145578746298,NAH4,3,12,1,15
U001,0200769623,WAL-MAR ,2019-03-22,2019.0,2019-03-27,1.0,2019-03-12,NAH4,0,9.346267143388847,NAH4,3,12,1,15
U001,0200729942,SA systems,2019-03-28,2019.0,2019-03-27,1.0,2019-03-12,NAA8,1,8.64868099733915,NAA8,3,12,1,15
