business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,business_day_gap,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate
U001,0200792734,MDV/ corp,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.527896245595826,NAA8,4,11,3,15,0,0,0,0,1,0.0,0.0,0.0,37.673926214367,0.0
U001,0200704858,WAKE corp,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.223194403798392,NAA8,4,11,3,15,-4,0,0,0,1,0.02040816326530612,0.017857142857142856,6.0,156.73142249886848,0.0
U001,0100012638,99 CE co,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.406608874236827,NAA8,4,11,3,15,1,0,0,0,2,0.25,0.25,14.0,16.65944455040111,0.25
U001,0200769623,WAL-MAR associates,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,7.549188023855404,NAH4,4,11,3,15,-4,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,CCU013,KRAFT F systems,2019-05-31,2019.0,2019-04-11,1.0,2019-04-11,NAX2,1,9.54459729946824,NAX2,4,11,3,0,36,1,0,0,1,1.0,1.0,28.426666666666666,471.69300864581624,1.0
U001,0200769623,WAL-MAR llc,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.785981968576426,NAH4,4,11,3,15,-4,0,0,0,3,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200793568,SUPE co,2019-04-30,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,5.460223608391057,NAA8,4,11,3,15,2,0,0,0,0,0.016666666666666666,0.015384615384615385,6.0,228.3719192373909,0.0
U001,0200794332,COST llc,2019-06-14,2019.0,2019-06-15,1.0,2019-04-11,NAGD,0,8.142543377386424,NAGD,4,11,3,65,0,0,1,2,0,0.0,0.023923444976076555,8.8,359.246634050995,0.0
U001,0200066217,STEVE corp,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.543812398177971,NAA8,4,11,3,15,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR in,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,9.570098657527843,NAH4,4,11,3,15,1,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140104409,LOB associates,2019-04-26,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,7.767822689093206,CA10,4,11,3,10,4,0,1,1,0,0.0379746835443038,0.0379746835443038,8.0,104.67668872298586,0.0
U001,0100053926,CALD us,2019-06-11,2019.0,2019-06-10,1.0,2019-04-11,NAVQ,1,8.960660321657409,NAVQ,4,11,3,60,1,0,0,0,1,0.0,0.0,0.0,17.503893982475866,0.0
U002,0200978592,PLAZA in,2019-05-20,2019.0,2019-05-16,1.0,2019-04-11,NAG2,1,11.144073394135876,NAG2,4,11,3,35,2,0,0,0,3,0.0,0.0,0.0,30.505526514136864,0.0
U001,0200331749,SYSC foundation,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.664824548886765,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,29.597957072762036,0.0
U001,0200769623,WAL-MAR ,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,8.660628379157693,NAH4,4,11,3,15,0,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,7.772735874221649,NAH4,4,11,3,15,-3,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140104229,A & W F corporation,2019-04-24,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,7.74390913208213,CA10,4,11,3,10,2,0,1,1,0,0.0,0.0,0.0,7.051195231785468,0.0
U001,0200762301,C&S WH in,2019-04-29,2019.0,2019-06-15,1.0,2019-04-11,NAGD,0,7.131386711263071,NAGD,4,11,3,65,-34,0,1,2,0,0.0,0.003952569169960474,6.0,651.3472262785923,0.0
U001,0200700919,US  us,2019-05-01,2019.0,2019-05-01,1.0,2019-04-11,NAD1,0,10.919174649829973,NAD1,4,11,3,20,0,0,0,0,3,0.0,0.0,0.0,48.890942808896675,0.0
U001,0200793888,PERFOR co,2019-05-14,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.736390805888789,NAA8,4,11,3,15,12,1,0,0,3,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR in,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.8197586842182,NAH4,4,11,3,15,-4,0,0,0,3,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140106181,THE  co,2019-06-25,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,8.450912887588853,CA10,4,11,3,10,46,1,1,1,1,0.875,0.875,45.142857142857146,162.91918911881262,1.0
CA02,0140104249,SOB trust,2019-04-25,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,6.644505622670941,CA10,4,11,3,10,3,0,1,1,0,0.21428571428571427,0.21428571428571427,12.0,21.014609493086922,0.2
U001,0200769623,WAL-MAR corp,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.415564792703425,NAH4,4,11,3,15,-3,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR trust,2019-04-24,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,6.059637082211031,NAH4,4,11,3,15,-2,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140104440,SO corp,2019-04-25,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,11.4046071905645,CA10,4,11,3,10,3,0,1,1,3,0.0392156862745098,0.0392156862745098,7.0,51.521773992309235,0.0
U001,0200799342,MITCH foundation,2019-04-19,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.760500355395903,NAA8,4,11,3,15,-5,0,0,0,3,0.0,0.0,0.0,38.392713228506075,0.0
U001,0200744019,TARG co,2019-05-03,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,9.539071293214844,NAA8,4,11,3,15,5,0,0,0,1,0.14482758620689656,0.14383561643835616,7.714285714285714,565.8688560380746,0.0
U001,0200769623,WAL-MAR trust,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,8.594820677095527,NAH4,4,11,3,15,1,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,7.772735874221649,NAH4,4,11,3,15,-3,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200705372,FR foundation,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,8.375466019241369,NAA8,4,11,3,15,0,0,0,0,0,0.047619047619047616,0.045454545454545456,7.0,38.84236464474809,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.096796031449706,NAH4,4,11,3,15,-3,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR corp,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,7.410334998534277,NAH4,4,11,3,15,1,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200192492,HEARTHSI co,2019-05-06,2019.0,2019-06-10,1.0,2019-04-11,NAVQ,0,8.609042845046117,NAVQ,4,11,3,60,-25,0,0,0,1,0.0,0.0,0.0,0.0,0.0
CA02,0140104277,WALLA llc,2019-04-26,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,9.206108932048286,CA10,4,11,3,10,4,0,1,1,1,1.0,1.0,8.0,0.0,1.0
U001,0200712102,SUGAR  in,2019-06-21,2019.0,2019-06-10,1.0,2019-04-11,NAVQ,1,10.617906868371612,NAVQ,4,11,3,60,9,1,0,0,2,0.25,0.25,9.0,10.89539731434096,0.25
U001,0200769623,WAL-MAR foundation,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.099487020500982,NAH4,4,11,3,15,-3,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200881076,ALBERT ,2019-06-17,2019.0,2019-06-15,1.0,2019-04-11,NAGD,1,8.435351700234575,NAGD,4,11,3,65,0,0,1,2,1,0.0,0.0,0.0,30.176390637926016,0.0
U001,0200769623,WAL-MAR trust,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.679763059961928,NAH4,4,11,3,15,-3,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200784489,GE associates,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.3410387554171,NAA8,4,11,3,15,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR associates,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,7.26512198359927,NAH4,4,11,3,15,-3,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200762301,C&S WH ,2019-04-25,2019.0,2019-04-26,1.0,2019-04-11,NAC6,0,10.658304690711557,NAC6,4,11,3,15,-1,0,0,0,2,0.004032258064516129,0.003952569169960474,6.0,651.3472262785923,0.0
CA02,0140105847,GORDON F corporation,2019-04-22,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,9.43696485780204,CA10,4,11,3,10,0,0,1,1,1,0.13513513513513514,0.13513513513513514,6.8,21.464245079360136,0.4
U001,0200759878,SA associates,2019-06-17,2019.0,2019-06-15,1.0,2019-04-11,NAGD,1,7.663219765606944,NAGD,4,11,3,65,0,0,1,2,0,0.0,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200793088,DEMOU in,2019-04-25,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.879672717086658,NAA8,4,11,3,15,-1,0,0,0,2,0.0,0.0,0.0,18.853638031063856,0.0
U001,0200781803,JRD trust,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.964618399140347,NAA8,4,11,3,15,0,0,0,0,2,0.0,0.0,0.0,54.576481098425475,0.0
U001,0200748108,KROGER foundation,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.21241753089503,NAA8,4,11,3,15,0,0,0,0,2,0.1,0.1,6.0,10.624233119832615,0.0
U001,0200763814,SYSCO F llc,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.123176744414767,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.029411764705882353,12.0,56.01182359445727,0.0
U001,0200781803,JRD trust,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.964618399140347,NAA8,4,11,3,15,0,0,0,0,2,0.0,0.0,0.0,54.576481098425475,0.0
U001,0100031704,DELHAIZE systems,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.020793140899356,NAA8,4,11,3,15,0,0,0,0,2,0.019230769230769232,0.018518518518518517,12.0,197.25709077811328,0.0
U001,0200769623,WAL-MAR associates,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,8.716504599829827,NAH4,4,11,3,15,-3,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR trust,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.880073060301836,NAH4,4,11,3,15,-4,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200557600,GREEN  in,2019-04-16,2019.0,2019-04-21,1.0,2019-04-11,NA10,0,8.60178798415014,NA10,4,11,3,10,-3,0,1,1,1,0.0,0.0,0.0,34.79805989689999,0.0
CA02,0140105785,SHOPPE corporation,2019-04-29,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,11.129774936855826,CA10,4,11,3,10,5,0,1,1,3,0.09090909090909091,0.09090909090909091,9.0,25.701400306576108,0.0
U001,0100000272,WR in,2019-05-03,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.733027091751593,NAA8,4,11,3,15,5,0,0,0,3,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR trust,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.675044986208045,NAH4,4,11,3,15,-4,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200865666,RESTAU foundation,2019-05-01,2019.0,2019-05-01,1.0,2019-04-11,NAD1,0,6.932964831106973,NAD1,4,11,3,20,0,0,0,0,0,0.0,0.0,0.0,12.728558664284554,0.0
U001,0200762301,C&S WH systems,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAC6,0,11.7368799673747,NAC6,4,11,3,15,0,0,0,0,3,0.004032258064516129,0.003952569169960474,6.0,651.3472262785923,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.828551699321892,NAH4,4,11,3,15,-3,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0100043973,BOARD corporation,2019-04-19,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,8.896240399481183,NAA8,4,11,3,15,-5,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200759878,SA foundation,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,9.847022486510316,NAH4,4,11,3,15,1,0,0,0,2,0.016853932584269662,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200759878,SA llc,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,11.136788210106843,NAH4,4,11,3,15,0,0,0,0,3,0.016853932584269662,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200782001,GORDO systems,2019-04-30,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.667415838073362,NAA8,4,11,3,15,2,0,0,0,2,0.03225806451612903,0.04,6.0,106.63931166564578,0.2
U001,0200455322,PEA associates,2019-06-21,2019.0,2019-05-11,1.0,2019-04-11,NAD5,1,10.431242562143522,NAD5,4,11,3,30,29,1,1,2,2,0.3157894736842105,0.3157894736842105,11.166666666666666,108.7914254768084,0.0
U001,0200790710,F ,2019-05-02,2019.0,2019-05-01,1.0,2019-04-11,NAD1,1,10.021048341275272,NAD1,4,11,3,20,1,0,0,0,2,0.0,0.0,0.0,21.424017510697162,0.0
U001,0200769623,WAL-MAR systems,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.707677325139148,NAH4,4,11,3,15,-4,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.719495521783038,NAH4,4,11,3,15,-3,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200704858,WAKE corp,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.257334638772578,NAA8,4,11,3,15,-4,0,0,0,1,0.02040816326530612,0.017857142857142856,6.0,156.73142249886848,0.0
CA02,0140104340,COLABOR  systems,2019-04-25,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,8.248168646439574,CA10,4,11,3,10,3,0,1,1,0,0.0,0.0,0.0,50.75052839248295,0.0
U001,0200759878,SA trust,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,9.66308911318011,NAH4,4,11,3,15,1,0,0,0,1,0.016853932584269662,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200769623,WAL-MAR us,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,11.01691390247905,NAH4,4,11,3,15,-4,0,0,0,3,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200763814,SYSCO F trust,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,7.81652983504251,NAA8,4,11,3,15,0,0,0,0,0,0.0,0.029411764705882353,12.0,56.01182359445727,0.0
U001,0200769623,WAL-MAR co,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.66280610747963,NAH4,4,11,3,15,-3,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140104285,BUY- corp,2019-04-22,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,10.245522680403711,CA10,4,11,3,10,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR llc,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.431392982435796,NAH4,4,11,3,15,-4,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200794332,COST co,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAAX,0,9.931012248550651,NAAX,4,11,3,15,0,0,0,0,2,0.024271844660194174,0.023923444976076555,8.8,359.246634050995,0.0
U001,0200719300,SYSTEMS co,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.514372605998982,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,10.111283530049958,0.0
U001,0200769623,WAL-MAR trust,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.725523488067632,NAH4,4,11,3,15,-4,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0140104409,LOB foundation,2019-04-26,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,10.593127966571409,CA10,4,11,3,10,4,0,1,1,2,0.0379746835443038,0.0379746835443038,8.0,104.67668872298586,0.0
U001,0200900909,SYSCO corp,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,8.67793183714886,NAA8,4,11,3,15,1,0,0,0,1,0.0,0.0,0.0,99.53836873893746,0.0
U001,0200706844,WINC trust,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,8.023788275459864,NAA8,4,11,3,15,0,0,0,0,0,0.038461538461538464,0.03773584905660377,22.0,271.4895854689045,0.0
U001,0200610381,MERCHAN corp,2019-04-24,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.031264922477954,NAA8,4,11,3,15,-2,0,0,0,2,0.0,0.0,0.0,0.0,0.0
U001,0200793513,KROGER corporation,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.78934189359703,NAA8,4,11,3,15,0,0,0,0,2,0.0,0.0,0.0,20.40202989958544,0.0
CA02,0140104409,LOB corp,2019-04-26,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,11.669456046298258,CA10,4,11,3,10,4,0,1,1,3,0.0379746835443038,0.0379746835443038,8.0,104.67668872298586,0.0
U001,0200400844,GOLD  systems,2019-04-30,2019.0,2019-04-21,1.0,2019-04-11,NA10,1,10.683366862766466,NA10,4,11,3,10,6,1,1,1,2,0.0,0.0,0.0,0.0,0.0
U001,0200275115,SHAWS  in,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.746344208214587,NAA8,4,11,3,15,0,0,0,0,3,0.0,0.0,0.0,31.529580686328472,0.0
U001,0200434439,BAUGH SU llc,2019-04-25,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,11.21198062961467,NAA8,4,11,3,15,-1,0,0,0,3,0.0,0.0,0.0,88.27071806823024,0.0
U001,0200759878,SA foundation,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,11.41594132487583,NAH4,4,11,3,15,0,0,0,0,3,0.016853932584269662,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200704858,WAKE co,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.50603446920369,NAA8,4,11,3,15,0,0,0,0,2,0.02040816326530612,0.017857142857142856,6.0,156.73142249886848,0.0
U001,0200744019,TARG llc,2019-05-03,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.023796728145904,NAA8,4,11,3,15,5,0,0,0,2,0.14482758620689656,0.14383561643835616,7.714285714285714,565.8688560380746,0.0
U001,0200705742,DOT corp,2019-04-26,2019.0,2019-05-13,1.0,2019-04-11,NA32,0,7.885724195127903,NA32,4,11,3,32,-11,0,0,0,0,0.0,0.0,0.0,295.541182222374,0.0
U001,0100036066,GROC corp,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.31154225248515,NAA8,4,11,3,15,0,0,0,0,1,0.0,0.0,0.0,28.717168968195914,0.0
U001,0200769623,WAL-MAR us,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,10.83666902922987,NAH4,4,11,3,15,1,0,0,0,3,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200704045,RA ,2019-06-17,2019.0,2019-06-15,1.0,2019-04-11,NAGD,1,9.406639617467558,NAGD,4,11,3,65,0,0,1,2,1,0.0,0.0,0.0,109.68518123985147,0.0
U001,0200759878,SA trust,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,10.7422678844042,NAH4,4,11,3,15,1,0,0,0,3,0.016853932584269662,0.016304347826086956,9.333333333333334,779.3699085347843,0.0
U001,0200200412,DRIS systems,2019-04-24,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.460304283907998,NAA8,4,11,3,15,-2,0,0,0,2,0.0,0.0,0.0,10.64788781417508,0.0
U001,0200769623,WAL-MAR corporation,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,9.39635925190597,NAH4,4,11,3,15,-4,0,0,0,1,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,CCCA02,KRAFT  co,2019-05-31,2019.0,2019-05-16,1.0,2019-04-11,NAG2,1,9.513063754622433,NAG2,4,11,3,35,11,1,0,0,1,0.45588235294117646,0.45588235294117646,12.225806451612904,449.45724575855377,0.0
U001,0200769623,WAL-MAR foundation,2019-04-23,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,6.295524270668303,NAH4,4,11,3,15,-3,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200780383,MEIJ ,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.549968873493132,NAA8,4,11,3,15,1,0,0,0,2,0.011904761904761904,0.011904761904761904,6.0,233.3323765882562,0.0
U001,0200705742,DOT llc,2019-04-26,2019.0,2019-05-01,1.0,2019-04-11,NAD1,0,11.55170521552918,NAD1,4,11,3,20,-3,0,0,0,3,0.0,0.0,0.0,295.541182222374,0.0
U001,0200760666,KEHE  ,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.010515627044528,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,8.374126193356638,0.0
U001,0200756072,REINHA co,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.182341647810157,NAA8,4,11,3,15,0,0,0,0,2,0.03225806451612903,0.0625,7.0,41.58613766446695,0.0
U001,0200705742,DOT trust,2019-04-26,2019.0,2019-05-15,1.0,2019-04-11,NAAW,0,9.877749143291014,NAAW,4,11,3,34,-13,0,0,0,2,0.0,0.0,0.0,295.541182222374,0.0
U001,0200704858,WAKE ,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.027421852536513,NAA8,4,11,3,15,-4,0,0,0,2,0.02040816326530612,0.017857142857142856,6.0,156.73142249886848,0.0
U001,0200769623,WAL-MAR associates,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAH4,1,10.497826592554205,NAH4,4,11,3,15,1,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
CA02,0100031628,COLDST us,2019-04-22,2019.0,2019-04-21,1.0,2019-04-11,CA10,1,10.742799719120608,CA10,4,11,3,10,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0
U001,CCCA02,KRAFT  corp,2019-05-31,2019.0,2019-05-16,1.0,2019-04-11,NAG2,1,9.69938040367025,NAG2,4,11,3,35,11,1,0,0,1,0.45588235294117646,0.45588235294117646,12.225806451612904,449.45724575855377,0.0
U001,0200881076,ALBERT trust,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.15831463754175,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,30.176390637926016,0.0
U001,0200769623,WAL-MAR systems,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,10.006279221530844,NAH4,4,11,3,15,-4,0,0,0,2,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200769623,WAL-MAR trust,2019-04-22,2019.0,2019-04-26,1.0,2019-04-11,NAH4,0,7.597316036006662,NAH4,4,11,3,15,-4,0,0,0,0,0.001451378809869376,0.001451378809869376,11.0,2732.2580512161244,0.0
U001,0200736337,SYSCO F corp,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.276393999990155,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,33.64467434238814,0.0
U001,0200200412,DRIS corporation,2019-04-24,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,10.668103636683991,NAA8,4,11,3,15,-2,0,0,0,2,0.0,0.0,0.0,10.64788781417508,0.0
U001,0200762301,C&S WH ,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAC6,0,11.501131691019442,NAC6,4,11,3,15,0,0,0,0,3,0.004032258064516129,0.003952569169960474,6.0,651.3472262785923,0.0
CA02,0140104331,CORE-M co,2019-04-15,2019.0,2019-04-21,1.0,2019-04-11,CA10,0,8.828301831459092,CA10,4,11,3,10,-4,0,1,1,1,0.0,0.0,0.0,0.0,0.0
U001,0200705742,DOT systems,2019-04-26,2019.0,2019-04-26,1.0,2019-04-11,NAA8,0,9.86798834597894,NAA8,4,11,3,15,0,0,0,0,2,0.0,0.0,0.0,295.541182222374,0.0
U001,0200764795,SYSCO  us,2019-04-29,2019.0,2019-04-26,1.0,2019-04-11,NAA8,1,10.270261727132992,NAA8,4,11,3,15,1,0,0,0,2,0.0,0.0,0.0,77.86017138246508,0.0
U001,0100036039,GI corp,2019-04-25,2019.0,2019-04-27,1.0,2019-04-12,NAA8,0,10.492665194026054,NAA8,4,12,4,15,-1,0,1,2,2,0.0,0.0,0.0,10.596407707327671,0.0
U001,0200769623,WAL-MAR associates,2019-05-01,2019.0,2019-04-27,1.0,2019-04-12,NAH4,1,9.68351085643836,NAH4,4,12,4,15,2,0,1,2,1,0.0014326647564469914,0.0014326647564469914,11.0,2782.597658732469,0.0
U001,0200942148,BRADY us,2019-06-14,2019.0,2019-05-12,1.0,2019-04-12,NAD5,1,9.694604337573807,NAD5,4,12,4,30,24,1,1,1,1,1.0,1.0,21.0,58.197863226230744,1.0
U001,0200769623,WAL-MAR ,2019-04-23,2019.0,2019-04-27,1.0,2019-04-12,NAH4,0,9.657904099372326,NAH4,4,12,4,15,-3,0,1,2,1,0.0014326647564469914,0.0014326647564469914,11.0,2782.597658732469,0.0
