business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate
U001,0200769623,WAL-MAR corp,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.844527870987362,NAH4,4,2,1,15,-3,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200366118,AN in,2019-04-16,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.779795888994757,NAA8,4,2,1,15,-1,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200331749,SYSC corporation,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,10.41186778877776,NAA8,4,2,1,15,1,0,0,2,0.0,0.07692307692307693,5.0,49.33128056262267,0.2
U001,0200705742,DOT us,2019-04-22,2019.0,2019-05-04,1.0,2019-04-02,NA32,0,10.136141337875102,NA32,4,2,1,32,-9,0,1,2,0.0,0.0,0.0,294.60770755518007,0.0
U001,0200718130,SYSCO F ,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,9.993104282643936,NAA8,4,2,1,15,1,0,0,2,0.0,0.09523809523809523,12.0,80.99442554529774,0.2
CA02,0140104429,COSTCO corp,2019-04-17,2019.0,2019-04-12,1.0,2019-04-02,CA10,1,8.507973318713544,CA10,4,2,1,10,3,0,0,1,0.07017543859649122,0.22807017543859648,8.153846153846153,109.38237658470149,0.0
U001,0200769623,WAL-MAR foundation,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,11.123202988813816,NAH4,4,2,1,15,-3,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200418007,AM trust,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,6.215967174459823,NAA8,4,2,1,15,0,0,0,0,0.1875,0.17391304347826086,16.083333333333332,168.4571701040626,0.2
U001,0200152991,JET foundation,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,7.464057010063917,NAA8,4,2,1,15,0,0,0,0,0.0,0.0,0.0,21.904001330906702,0.0
U001,0200769623,WAL-MAR llc,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.606668476311915,NAH4,4,2,1,15,-3,0,0,2,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR in,2019-04-15,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,7.549188023855404,NAH4,4,2,1,15,-2,0,0,0,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200418007,AM systems,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,7.515268315549737,NAA8,4,2,1,15,0,0,0,0,0.1875,0.17391304347826086,16.083333333333332,168.4571701040626,0.2
U001,0200858049,GEOR llc,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,9.904451088186526,NAA8,4,2,1,15,1,0,0,2,0.0,0.0,0.0,0.0,0.0
U001,0200772670,ASSOCIAT systems,2019-04-25,2019.0,2019-04-17,1.0,2019-04-02,NAU5,1,7.469882197103678,NAU5,4,2,1,15,6,1,0,0,0.017094017094017096,0.025423728813559324,13.333333333333334,514.7348544647241,0.2
U001,0200726979,BJ'S  us,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,4.185707568236073,NAA8,4,2,1,15,0,0,0,0,0.007067137809187279,0.007067137809187279,14.0,374.0492823049729,0.0
U001,0200724999,GILSTE trust,2019-04-19,2019.0,2019-04-12,1.0,2019-04-02,NA10,1,10.67777683621291,NA10,4,2,1,10,5,0,0,2,0.75,0.75,7.333333333333333,0.0,0.75
U001,0200706844,WINC associates,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,9.488102403116065,NAA8,4,2,1,15,0,0,0,1,0.047619047619047616,0.06976744186046512,16.333333333333332,247.31754494193333,0.0
U001,0200772670,ASSOCIAT trust,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAU5,1,11.509011415060844,NAU5,4,2,1,15,1,0,0,3,0.017094017094017096,0.025423728813559324,13.333333333333334,514.7348544647241,0.2
U001,0200769623,WAL-MAR foundation,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,11.123202988813816,NAH4,4,2,1,15,-3,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200705089,JETR systems,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.484264959015082,NAA8,4,2,1,15,0,0,0,1,0.07142857142857142,0.0625,6.0,25.1399073497931,0.0
U001,0200126819,MCLANE llc,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,10.02829474979604,NAA8,4,2,1,15,0,0,0,2,0.1111111111111111,0.1,9.0,33.79128150293666,0.2
U001,0200700919,US  associates,2019-04-19,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,10.034868822803364,NAA8,4,2,1,15,2,0,0,2,0.0,0.045454545454545456,5.0,57.86190718711778,0.0
U001,0200418007,AM foundation,2019-04-17,2019.0,2019-06-06,1.0,2019-04-02,NAGD,0,6.210439421549972,NAGD,4,2,1,65,-36,0,0,0,0.0,0.17391304347826086,16.083333333333332,168.4571701040626,0.2
CA02,0140105785,SHOPPE corp,2019-07-12,2019.0,2019-04-12,1.0,2019-04-02,CAX2,1,4.629399276534571,Other,4,2,1,10,65,1,0,0,0.09090909090909091,0.18181818181818182,7.0,0.0,0.2
CA02,0140104429,COSTCO co,2019-04-17,2019.0,2019-04-12,1.0,2019-04-02,CA10,1,11.06381943195078,CA10,4,2,1,10,3,0,0,3,0.07017543859649122,0.22807017543859648,8.153846153846153,109.38237658470149,0.0
U001,0200712187,SPAR in,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,12.00339192019969,NAA8,4,2,1,15,0,0,0,3,0.0,0.0,0.0,6.600237778696244,0.0
U001,0200739006,AL associates,2019-04-15,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,9.89914413353364,NAA8,4,2,1,15,-2,0,0,2,0.0,0.0,0.0,39.28797926227124,0.0
U001,0200769623,WAL-MAR llc,2019-04-15,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.84559611736125,NAH4,4,2,1,15,-2,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200799538,UNITE ,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,10.859558456421883,NAA8,4,2,1,15,0,0,0,3,0.0,0.0,0.0,0.0,0.0
U001,0200759878,SA corporation,2019-06-07,2019.0,2019-06-06,1.0,2019-04-02,NAGD,1,9.3675834083936,NAGD,4,2,1,65,1,0,0,1,0.0,0.03067484662576687,7.6,640.426658818391,0.0
U001,0200714710,SYSCO  trust,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,8.195664738180627,NAA8,4,2,1,15,1,0,0,0,0.02564102564102564,0.04,10.5,33.98934647249608,0.0
U001,0200739534,OK in,2019-04-19,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,10.16416269893888,NAA8,4,2,1,15,2,0,0,2,0.0,0.0,0.0,118.29016025923684,0.0
U001,0200769623,WAL-MAR us,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,8.811631389765026,NAH4,4,2,1,15,-3,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR us,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,8.811631389765026,NAH4,4,2,1,15,-3,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200366118,AN in,2019-04-16,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.779795888994757,NAA8,4,2,1,15,-1,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200747369,SCHNU llc,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,11.362171758888913,NAA8,4,2,1,15,1,0,0,3,0.16666666666666666,0.16666666666666666,27.0,58.35290180155922,0.2
U001,0200769623,WAL-MAR in,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAH4,1,9.50289729302223,NAH4,4,2,1,15,1,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR corp,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,8.079230717715298,NAH4,4,2,1,15,-3,0,0,0,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR corporation,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,9.094153686474614,NAH4,4,2,1,15,-3,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200458131,TIMES trust,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.077003089248473,NAA8,4,2,1,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U001,0200769623,WAL-MAR corp,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAH4,1,9.930825930293722,NAH4,4,2,1,15,1,0,0,2,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR co,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.188278449565177,NAH4,4,2,1,15,-3,0,0,2,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200706844,WINC corp,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,11.070097061639586,NAA8,4,2,1,15,0,0,0,3,0.047619047619047616,0.06976744186046512,16.333333333333332,247.31754494193333,0.0
U001,0200793568,SUPE ,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,10.589852284202118,NAA8,4,2,1,15,0,0,0,2,0.03636363636363636,0.03333333333333333,15.5,157.1262327071428,0.0
U001,0200769623,WAL-MAR llc,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.59596050585596,NAH4,4,2,1,15,-3,0,0,2,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200769623,WAL-MAR ,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,9.248253499843084,NAH4,4,2,1,15,-3,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200421363,KING & associates,2019-04-16,2019.0,2019-04-12,1.0,2019-04-02,NA10,1,8.97401785838308,NA10,4,2,1,10,2,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,CCCA02,KRAFT  trust,2019-05-31,2019.0,2019-05-07,1.0,2019-04-02,NAG2,1,9.569542320348042,NAG2,4,2,1,35,18,1,0,1,0.45588235294117646,0.5441176470588235,11.054054054054054,336.83161013410466,0.0
U001,0200759878,SA systems,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,10.707557401263816,NAH4,4,2,1,15,0,0,0,2,0.018867924528301886,0.03067484662576687,7.6,640.426658818391,0.0
U001,0200769623,WAL-MAR foundation,2019-04-18,2019.0,2019-04-17,1.0,2019-04-02,NAH4,1,9.18181434623734,NAH4,4,2,1,15,1,0,0,1,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200956366,RICH systems,2019-04-16,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.821702881974277,NAA8,4,2,1,15,-1,0,0,1,0.0,0.0,0.0,10.91158050031585,0.0
U001,0200769623,WAL-MAR foundation,2019-04-19,2019.0,2019-04-17,1.0,2019-04-02,NAH4,1,10.982170055823811,NAH4,4,2,1,15,2,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200794332,COST co,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAAX,0,9.799637562127064,NAAX,4,2,1,15,0,0,0,2,0.0335195530726257,0.04395604395604396,12.625,438.84930138462084,0.0
U001,0200762301,C&S WH foundation,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAC6,0,11.489953109388948,NAC6,4,2,1,15,0,0,0,3,0.004545454545454545,0.008968609865470852,5.5,643.7210879965623,0.0
U001,0200729942,SA systems,2019-04-23,2019.0,2019-04-17,1.0,2019-04-02,NAA8,1,8.21454095647893,NAA8,4,2,1,15,4,0,0,0,0.034482758620689655,0.125,5.75,86.31069143177734,0.0
U001,0200759878,SA associates,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,11.295331983485497,NAH4,4,2,1,15,0,0,0,3,0.018867924528301886,0.03067484662576687,7.6,640.426658818391,0.0
CA02,0140104409,LOB foundation,2019-04-24,2019.0,2019-04-12,1.0,2019-04-02,CAX2,1,2.953868069455292,Other,4,2,1,10,8,1,0,0,0.04285714285714286,0.07142857142857142,6.8,108.86779068558273,0.0
U001,0200974851,RESTA in,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.36265176859221,NAA8,4,2,1,15,0,0,0,0,0.0,0.0,0.0,74.49970069168,0.0
U001,0200783609,PROFIC llc,2019-05-10,2019.0,2019-05-04,1.0,2019-04-02,NA32,1,9.647627092407305,NA32,4,2,1,32,4,0,1,1,0.0,0.0,0.0,0.0,0.0
U001,0200793568,SUPE ,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,10.589852284202118,NAA8,4,2,1,15,0,0,0,2,0.03636363636363636,0.03333333333333333,15.5,157.1262327071428,0.0
U001,0200458131,TIMES corporation,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAA8,0,8.91545105629727,NAA8,4,2,1,15,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200706844,WINC us,2019-06-07,2019.0,2019-06-06,1.0,2019-04-02,NAGD,1,8.501061776963963,NAGD,4,2,1,65,1,0,0,1,0.0,0.06976744186046512,16.333333333333332,247.31754494193333,0.0
U001,0200762301,C&S WH trust,2019-04-17,2019.0,2019-04-17,1.0,2019-04-02,NAC6,0,10.587956183186575,NAC6,4,2,1,15,0,0,0,2,0.004545454545454545,0.008968609865470852,5.5,643.7210879965623,0.0
U001,0200769623,WAL-MAR trust,2019-04-12,2019.0,2019-04-17,1.0,2019-04-02,NAH4,0,11.159568154451804,NAH4,4,2,1,15,-3,0,0,3,0.009254218835057159,0.010342950462710943,24.526315789473685,2811.9216823828574,0.0
U001,0200704045,RA systems,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.93253555649184,NAA8,4,3,2,15,0,0,0,3,0.027777777777777776,0.027777777777777776,43.0,67.61175993016336,0.0
U001,0200557600,GREEN  corp,2019-04-18,2019.0,2019-04-13,1.0,2019-04-03,NA10,1,9.387145072196594,NA10,4,3,2,10,3,0,1,1,1.0,1.0,25.0,16.24938871718706,1.0
U001,0200718130,SYSCO F corporation,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.915256450104188,NAA8,4,3,2,15,0,0,0,3,0.0,0.09090909090909091,12.0,93.53106881980837,0.2
U001,0200202604,BELL trust,2019-05-28,2019.0,2019-05-13,1.0,2019-04-03,NAD4,1,8.16806966363034,Other,4,3,2,40,11,1,0,0,0.0,0.0,0.0,0.0,0.0
U001,0200782001,GORDO in,2019-04-16,2019.0,2019-05-04,1.0,2019-04-03,NA3B,0,7.1602634389262505,NA3B,4,3,2,31,-13,0,1,0,0.0,0.021739130434782608,6.0,90.79943081462966,0.0
U001,0200833713,JETRO trust,2019-04-23,2019.0,2019-04-23,1.0,2019-04-03,NAD1,0,8.416568112525228,NAD1,4,3,2,20,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200246495,PERFOR ,2019-04-16,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,9.603483879993204,NAA8,4,3,2,15,-2,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200793830,M foundation,2019-04-22,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,8.777230134386174,NAA8,4,3,2,15,2,0,0,1,0.08333333333333333,0.07142857142857142,10.0,22.474772358110023,0.2
U001,0200029010,KROG llc,2019-06-07,2019.0,2019-06-07,1.0,2019-04-03,NAGD,0,9.936336083313194,NAGD,4,3,2,65,0,0,0,2,0.0,0.25,25.0,66.1248879974707,0.25
U001,0200759878,SA llc,2019-06-10,2019.0,2019-06-07,1.0,2019-04-03,NAGD,1,9.049161720375174,NAGD,4,3,2,65,1,0,0,1,0.0,0.029940119760479042,7.6,641.5108380691158,0.0
U001,0200762301,C&S WH associates,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAC6,0,12.122327546623604,NAC6,4,3,2,15,0,0,0,3,0.0044444444444444444,0.008733624454148471,5.5,625.9883585228357,0.0
U001,0200769623,WAL-MAR systems,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,6.842128165542911,NAH4,4,3,2,15,-3,0,0,0,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0100031704,DELHAIZE llc,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.032564790123752,NAA8,4,3,2,15,0,0,0,2,0.02,0.0196078431372549,12.0,161.9128065947622,0.0
U001,0200152991,JET llc,2019-04-23,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,5.911094702597691,NAA8,4,3,2,15,3,0,0,0,0.0,0.0,0.0,37.19085557242638,0.0
CA02,0140106434,KITCH us,2019-04-10,2019.0,2019-04-13,1.0,2019-04-03,CA10,0,9.311928531236378,CA10,4,3,2,10,-2,0,1,1,0.0,0.0,0.0,0.0,0.0
U001,0200743129,BROOKS foundation,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.694910511163684,NAA8,4,3,2,15,0,0,0,2,0.0,0.0,0.0,10.105406241657407,0.0
U001,0200418007,AM corporation,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,9.197307815943477,NAA8,4,3,2,15,0,0,0,1,0.1875,0.17391304347826086,16.166666666666668,188.39884501562216,0.2
U001,0200759878,SA llc,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAH4,1,10.348035543786631,NAH4,4,3,2,15,1,0,0,2,0.018404907975460124,0.029940119760479042,7.6,641.5108380691158,0.0
U001,0200780825,SYSCO FO us,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,10.366928444050409,NAA8,4,3,2,15,1,0,0,2,0.0,0.05,5.0,42.71357712857507,0.0
U001,0200769623,WAL-MAR in,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,10.435350335367918,NAH4,4,3,2,15,-3,0,0,2,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200974851,RESTA us,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,7.837250447300716,NAA8,4,3,2,15,0,0,0,0,0.0,0.0,0.0,82.86235246027222,0.0
U001,0200519201,KROGE trust,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,11.88188446006189,NAA8,4,3,2,15,0,0,0,3,0.0,0.3333333333333333,5.0,24.112879755423684,0.3333333333333333
U001,0200769369,DI ,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,9.104709819861794,NAA8,4,3,2,15,0,0,0,1,0.0,0.0,0.0,47.14588733335676,0.0
U001,0200779906,BOZZU llc,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,11.327598636868824,NAA8,4,3,2,15,1,0,0,3,0.0,0.0,0.0,11.411900094532442,0.0
U001,0200763152,PERFOR systems,2019-04-20,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,9.904612919073603,NAA8,4,3,2,15,2,0,0,2,0.0,0.0,0.0,30.980439786504206,0.0
U001,0200769623,WAL-MAR foundation,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,10.987095165308723,NAH4,4,3,2,15,-3,0,0,3,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200718130,SYSCO F trust,2019-04-22,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,10.276452884642543,NAA8,4,3,2,15,2,0,0,2,0.0,0.09090909090909091,12.0,93.53106881980837,0.2
U001,0200769623,WAL-MAR trust,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,11.028719701150848,NAH4,4,3,2,15,-3,0,0,3,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200700919,US  trust,2019-05-06,2019.0,2019-05-05,1.0,2019-04-03,NA32,1,10.559420545523237,NA32,4,3,2,32,0,0,1,2,0.0,0.045454545454545456,5.0,67.89677600992114,0.0
U001,0200772670,ASSOCIAT corp,2019-04-22,2019.0,2019-04-18,1.0,2019-04-03,NAU5,1,9.516695021693348,NAU5,4,3,2,15,2,0,0,1,0.008333333333333333,0.024793388429752067,13.666666666666666,490.3435251660491,0.2
U001,0200761734,H E BUT in,2019-04-17,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,11.611217014254407,NAA8,4,3,2,15,-1,0,0,3,0.0,0.014925373134328358,5.0,154.1703719040652,0.0
CA02,0140104285,BUY- systems,2019-04-08,2019.0,2019-04-13,1.0,2019-04-03,CA10,0,11.245269654937148,CA10,4,3,2,10,-4,0,1,3,0.0,0.0,0.0,0.0,0.0
U001,0200764795,SYSCO  ,2019-04-16,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,4.731538484802898,NAA8,4,3,2,15,-2,0,0,0,0.0,0.0,0.0,52.537769640658055,0.0
U001,0200769623,WAL-MAR ,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,6.856198792067735,NAH4,4,3,2,15,-3,0,0,0,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200974851,RESTA us,2019-04-23,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,5.404972044416576,NAA8,4,3,2,15,3,0,0,0,0.0,0.0,0.0,82.86235246027222,0.0
U001,0200769623,WAL-MAR systems,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,2.7239235502585,NAH4,4,3,2,15,-3,0,0,0,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200769623,WAL-MAR llc,2019-04-22,2019.0,2019-04-18,1.0,2019-04-03,NAH4,1,8.776400169203239,NAH4,4,3,2,15,2,0,0,1,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200920735,ALBERT corporation,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,11.60436680682673,NAA8,4,3,2,15,0,0,0,3,0.0,0.0,0.0,44.6414190868501,0.0
U001,0200793568,SUPE ,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,7.804634826936156,NAA8,4,3,2,15,1,0,0,0,0.03571428571428571,0.03278688524590164,16.0,186.74145236329878,0.0
CA02,0140106408,WAL-M corp,2019-04-23,2019.0,2019-04-13,1.0,2019-04-03,CA10,1,8.59538171962251,CA10,4,3,2,10,6,1,1,1,0.6538461538461539,0.8461538461538461,8.803030303030303,370.0352527233454,1.0
U001,0200763152,PERFOR systems,2019-04-20,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,9.904612919073603,NAA8,4,3,2,15,2,0,0,2,0.0,0.0,0.0,30.980439786504206,0.0
U001,0200762301,C&S WH in,2019-04-17,2019.0,2019-04-18,1.0,2019-04-03,NAC6,0,9.291859527625329,NAC6,4,3,2,15,-1,0,0,1,0.0044444444444444444,0.008733624454148471,5.5,625.9883585228357,0.0
U013,0140103592,COMERCI us,2019-05-24,2019.0,2019-06-02,1.0,2019-04-03,NAUZ,0,10.5331409993114,NAUZ,4,3,2,60,-5,0,1,2,0.0,0.0,0.0,31.71439375922646,0.0
U001,0200783189,PERFOR corp,2019-05-08,2019.0,2019-04-18,1.0,2019-04-03,NAA8,1,9.96253587381987,NAA8,4,3,2,15,14,1,0,2,0.0,0.0,0.0,10.888328311189325,0.0
U001,0200772670,ASSOCIAT corp,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAU5,0,10.794083174487335,NAU5,4,3,2,15,0,0,0,3,0.008333333333333333,0.024793388429752067,13.666666666666666,490.3435251660491,0.2
U001,0200778355,US  foundation,2019-05-06,2019.0,2019-05-05,1.0,2019-04-03,NA32,1,6.779785534537522,NA32,4,3,2,32,0,0,1,0,0.0,0.0,0.0,45.71012560554731,0.0
U001,0200759878,SA foundation,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAH4,1,9.591518251981247,NAH4,4,3,2,15,1,0,0,1,0.018404907975460124,0.029940119760479042,7.6,641.5108380691158,0.0
U001,0200707005,KING S trust,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.637612795437112,NAA8,4,3,2,15,0,0,0,2,0.0,0.0,0.0,63.83318846810908,0.0
U001,0200103402,LIT co,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,8.6005191188051,NAA8,4,3,2,15,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200793568,SUPE us,2019-06-10,2019.0,2019-06-07,1.0,2019-04-03,NAGD,1,8.877836650372142,NAGD,4,3,2,65,1,0,0,1,0.0,0.03278688524590164,16.0,186.74145236329878,0.0
U001,0200756072,REINHA ,2019-04-26,2019.0,2019-04-23,1.0,2019-04-03,NAD1,1,9.422004688258651,NAD1,4,3,2,20,3,0,0,1,1.0,0.06896551724137931,7.0,39.045712408068255,0.0
U001,0200756072,REINHA corp,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,10.209474071748346,NAA8,4,3,2,15,0,0,0,2,0.03571428571428571,0.06896551724137931,7.0,39.045712408068255,0.0
U001,0200762301,C&S WH corp,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAC6,0,10.039512084703862,NAC6,4,3,2,15,0,0,0,2,0.0044444444444444444,0.008733624454148471,5.5,625.9883585228357,0.0
U001,0200769623,WAL-MAR foundation,2019-04-15,2019.0,2019-04-18,1.0,2019-04-03,NAH4,0,9.310147697173765,NAH4,4,3,2,15,-3,0,0,1,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200759878,SA foundation,2019-06-10,2019.0,2019-06-07,1.0,2019-04-03,NAGD,1,7.663219765606944,NAGD,4,3,2,65,1,0,0,0,0.0,0.029940119760479042,7.6,641.5108380691158,0.0
U001,0200769623,WAL-MAR in,2019-04-19,2019.0,2019-04-18,1.0,2019-04-03,NAH4,1,9.051625960817663,NAH4,4,3,2,15,1,0,0,1,0.009004237288135594,0.010063559322033898,25.263157894736842,2603.9283415678815,0.0
U001,0200743129,BROOKS in,2019-04-18,2019.0,2019-04-18,1.0,2019-04-03,NAA8,0,11.40154430600209,NAA8,4,3,2,15,0,0,0,3,0.0,0.0,0.0,10.105406241657407,0.0
U001,0200701314,MBM  corporation,2019-04-25,2019.0,2019-04-23,1.0,2019-04-03,NAD1,1,9.078832074371316,NAD1,4,3,2,20,2,0,0,1,0.0,0.0,0.0,19.10984216191373,0.0
